primary_name,Week Name,Session Name,Offer Name,Per Pax Coupon Value,Fixed Coupon Value,From Group Size,To Group Size,VoucherHeadId,city
"Sayaji Hotel, Wakad",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Sayaji Hotel, Wakad",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Pune
"Magneto Mall, Jivan Vihar",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Magneto Mall, Jivan Vihar",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Raipur
"Centro Mall, MG Road",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
"Centro Mall, MG Road",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Vijayawada
Lachit Nagar,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Lachit Nagar,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Guwahati
Town Hall,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Town Hall,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Coimbatore
Ferozpur Road,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
Ferozpur Road,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Ludhiana
"Celebration Mall, Bhuwana",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Celebration Mall, Bhuwana",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Udaipur
"Orion Mall, Panvel",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
"Orion Mall, Panvel",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Rajpur Road,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
Rajpur Road,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Dehradun
"Z Square Mall, MG Road",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
"Z Square Mall, MG Road",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Kanpur
Sachivalay Marg,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
Sachivalay Marg,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Bhubaneswar
"Venkatagiri Plaza, Gokul Road",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
"Venkatagiri Plaza, Gokul Road",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
"Venkatagiri Plaza, Gokul Road",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
"Venkatagiri Plaza, Gokul Road",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
"Venkatagiri Plaza, Gokul Road",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
"Venkatagiri Plaza, Gokul Road",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
"Venkatagiri Plaza, Gokul Road",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
"Venkatagiri Plaza, Gokul Road",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Hubli
Korum Mall Thane,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Korum Mall Thane,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Mumbai
Sharda College Road,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
Sharda College Road,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 3500/- coupon code With 1 month validity,56,500,69683.0,Salem
